Country,Year,life_expectancy,gdp_per_capita,health_expenditure,pop_65plus,school_enrollment,pm25_pollution,fertility_rate,Region,IncomeGroup
BO,2003,63.455,893.013760211149,5.19709635,5.38118598561437,83.4697265625,60.5276224516758,3.721,Latin America & Caribbean ,Lower middle income
BO,2004,63.819,953.191893246277,4.86315727,5.37593544051459,86.3809967041016,59.7162505298355,3.633,Latin America & Caribbean ,Lower middle income
BO,2005,64.182,1020.12326200737,5.07408142,5.37399580065857,87.4255523681641,58.4929923090383,3.558,Latin America & Caribbean ,Lower middle income
BO,2006,64.529,1202.71150446327,4.66087532,5.37477121968592,86.5906295776367,55.2406960376362,3.533,Latin America & Caribbean ,Lower middle income
BO,2007,64.939,1354.54905949929,4.6968894,5.38086082230676,86.0495986938477,49.4380149483192,3.447,Latin America & Caribbean ,Lower middle income
BO,2008,65.299,1692.67248455876,4.60677242,5.39546937918856,85.3683776855469,42.4702971845256,3.364,Latin America & Caribbean ,Lower middle income
BO,2009,65.656,1731.18172112209,5.17444515,5.41918999731986,83.7523803710938,35.7228908896935,3.287,Latin America & Caribbean ,Lower middle income
BO,2010,66.003,1929.78373077158,5.20230532,5.45220182580732,87.7601876397411,30.5811442072612,3.213,Latin America & Caribbean ,Lower middle income
BO,2011,66.282,2315.52121930607,5.17306805,5.49154893226149,85.300407946135,27.3182933267548,3.143,Latin America & Caribbean ,Lower middle income
BO,2012,66.586,2575.59857098084,5.2539444,5.53104008089916,87.0108512162742,28.0697541353735,3.076,Latin America & Caribbean ,Lower middle income
BO,2013,66.777,2870.02377000756,5.57465124,5.55753826956574,88.7650557098116,26.0957496962253,3.01,Latin America & Caribbean ,Lower middle income
BO,2014,66.97,3041.43503162408,5.89613628,5.56754270264645,89.4564819756877,26.9415449050283,2.947,Latin America & Caribbean ,Lower middle income
BO,2015,67.205,2996.01289811344,6.55064964,5.57956840423779,90.6139031958796,27.4574711709407,2.886,Latin America & Caribbean ,Lower middle income
BO,2016,67.392,3035.87347732132,6.83333063,5.60108593728302,90.6152852803158,28.0546140290721,2.829,Latin America & Caribbean ,Lower middle income
BO,2017,67.536,4048.40119739839,6.4901948,5.62693883757342,89.4000212849504,26.5418633872389,2.777,Latin America & Caribbean ,Lower middle income
BO,2018,67.699,4206.8552936661,6.60399437,5.65831749558234,88.7218999579042,25.1667590386614,2.73,Latin America & Caribbean ,Lower middle income
BO,2019,67.82,4203.15492855788,6.88792992,5.69637597867023,88.8235046622532,24.4849924422413,2.688,Latin America & Caribbean ,Lower middle income
BO,2020,62.906,3580.96761778303,8.0225811,5.65359738892874,88.8672369779995,22.879459074231,2.651,Latin America & Caribbean ,Lower middle income
BR,2012,74.335,12521.7238454434,7.73637724,7.11476668920292,94.5829467773438,14.6007414104339,1.766,Latin America & Caribbean ,Upper middle income
BR,2013,74.609,12458.8903396625,7.9766016,7.37028483055902,104.086219787598,13.8897320409453,1.761,Latin America & Caribbean ,Upper middle income
BR,2014,74.823,12274.9941630213,8.39644146,7.65357587023447,102.780311584473,13.7916487838641,1.775,Latin America & Caribbean ,Upper middle income
BR,2015,75.106,8936.1955889444,8.90929985,7.95680732355772,101.086227416992,12.4042007642389,1.777,Latin America & Caribbean ,Upper middle income
BR,2016,75.081,8836.28546025694,9.16901684,8.26857395268557,102.692901611328,12.1085038135727,1.727,Latin America & Caribbean ,Upper middle income
BR,2017,75.383,10080.5078722821,9.47125053,8.5916529152697,102.989486694336,12.2193388464901,1.74,Latin America & Caribbean ,Upper middle income
BR,2018,75.633,9300.66072904004,9.46475029,8.92785021515533,104.818481445312,12.2516401526844,1.744,Latin America & Caribbean ,Upper middle income
BR,2019,75.809,9029.83304401079,9.61449146,9.27307434876159,103.667556762695,12.3488400923542,1.705,Latin America & Caribbean ,Upper middle income
BR,2020,74.506,7074.19407495707,9.62326527,9.59866487647293,103.882659912109,12.1793252040724,1.653,Latin America & Caribbean ,Upper middle income
BS,2002,73.023,26781.6195938652,3.81251931,7.13088108463455,93.4659576416016,19.0753103174537,1.984,Latin America & Caribbean ,High income
BS,2004,73.235,26650.2934234303,4.04628181,7.62238729538351,85.4551467895508,18.2584252989849,1.98,Latin America & Caribbean ,High income
BS,2005,73.413,28602.4181869995,4.03196478,7.88484242237434,86.3187637329102,17.9853670245837,2.008,Latin America & Caribbean ,High income
BS,2006,73.456,29184.7865087908,4.30935764,8.14438464298529,86.5019989013672,17.814365511527,2.019,Latin America & Caribbean ,High income
BS,2007,73.463,30051.8489587756,4.49598694,8.38935909173885,89.3580932617188,17.6627411474599,2.035,Latin America & Caribbean ,High income
BS,2008,73.445,29392.3824416397,4.86261654,8.62447137206611,89.3178863525391,17.540683294308,1.999,Latin America & Caribbean ,High income
BS,2009,73.455,27512.9130950084,5.1500144,8.88440230423638,89.0210571289062,17.4583813139968,2.011,Latin America & Caribbean ,High income
BS,2010,73.449,27473.100430502,5.25594234,9.15675109360437,91.0886370856719,17.4260245684517,1.837,Latin America & Caribbean ,High income
BS,2011,73.571,27090.8376801379,5.32398558,9.40550777582594,89.2416368950958,17.6418562262103,1.791,Latin America & Caribbean ,High income
BS,2012,73.707,28552.0242683151,5.3190918,9.63700114123784,92.1807628524046,18.0358159965462,1.761,Latin America & Caribbean ,High income
BS,2013,73.93,27642.7419759179,5.68411207,9.84963834565236,84.6595407759303,17.7211235938828,1.738,Latin America & Caribbean ,High income
BS,2014,74.029,29137.2175632622,5.64133978,10.0400734505543,91.6218404766036,18.5387484151285,1.687,Latin America & Caribbean ,High income
BS,2015,73.805,30719.405417469,5.244627,10.2099019972933,76.0440338812974,19.1256311837319,1.574,Latin America & Caribbean ,High income
BS,2016,74.042,30616.5363157284,5.65515327,10.3648833736411,85.0686327399149,18.49778336767,1.495,Latin America & Caribbean ,High income
BS,2017,74.031,31875.4881749619,6.6036396,10.5142323008566,92.6182585115999,18.3612464143857,1.424,Latin America & Caribbean ,High income
BS,2018,74.062,32642.3353203452,5.83890343,10.66759184401,80.8808929269834,18.5796799431178,1.404,Latin America & Caribbean ,High income
BS,2019,71.408,33640.3369861278,5.70484161,10.8243628610412,78.566734376867,18.5659528939643,1.397,Latin America & Caribbean ,High income
BT,2000,61.842,771.924911410619,4.13867903,3.76166725027351,30.5185794830322,32.573840359233,3.378,South Asia,Lower middle income
BT,2001,63.323,812.238210772056,4.60037947,3.9609885157774,33.8684310913086,32.9160069856681,3.188,South Asia,Lower middle income
BT,2005,65.875,1299.94938578359,3.83308983,4.69219199369056,43.8849105834961,34.0737247294978,2.726,South Asia,Lower middle income
BT,2006,66.499,1405.6071618158,4.08523893,4.78168215688891,46.4304084777832,33.1496223788183,2.66,South Asia,Lower middle income
BT,2007,67.152,1850.41570433398,3.83774948,4.85344976209808,50.2249412536621,31.1047418968965,2.589,South Asia,Lower middle income
BT,2008,67.733,1919.59774896395,3.14842224,4.93296802003055,53.5040893554688,28.700905063469,2.481,South Asia,Lower middle income
BT,2009,68.156,1918.39599211093,3.29665017,5.02076404779333,58.5537414550781,26.6999336582723,2.364,South Asia,Lower middle income
BT,2010,68.765,2435.5798056672,3.25758624,5.11486078172033,62.9354400634766,25.8636494610431,2.252,South Asia,Lower middle income
BT,2011,69.28,2787.97967608562,3.02062726,5.21210865308574,66.9861221313477,30.4700767007183,2.155,South Asia,Lower middle income
BT,2012,69.759,2751.2128864294,3.25988412,5.31020334472127,72.1302185058594,38.1315714688966,2.068,South Asia,Lower middle income
BT,2013,70.161,2679.95217201538,3.34862685,5.41099696252308,76.680793762207,37.4162437152675,2.0,South Asia,Lower middle income
BT,2014,70.504,2849.49998647303,3.23226452,5.51675363283522,84.1404190063477,40.2981530542455,1.923,South Asia,Lower middle income
BT,2015,70.797,2954.04081911097,3.43653083,5.63326843257928,85.2313079833984,37.4856911286561,1.835,South Asia,Lower middle income
BT,2016,71.119,3152.30905106786,3.27756715,5.76252965103374,85.6766128540039,36.9416122831151,1.738,South Asia,Lower middle income
BT,2017,71.413,3435.28804735662,3.11215067,5.83666795035889,86.5600433349609,33.8115150358203,1.621,South Asia,Lower middle income
BT,2018,71.711,3400.20417245342,3.06896734,5.86666298128749,87.5722870683987,34.0838819368766,1.517,South Asia,Lower middle income
BT,2019,72.005,3576.87987100503,3.37511158,5.92796512661737,90.6185575459377,30.051897764158,1.448,South Asia,Lower middle income
BT,2020,72.253,3191.66906999331,4.08451509,6.01800505450607,89.7711428873908,23.9456576369223,1.502,South Asia,Lower middle income
BW,2000,52.263,3450.81180622992,6.10838556,3.34229074167639,76.1968231201172,19.7205372229834,3.294,Sub-Saharan Africa ,Upper middle income
BW,2001,52.21,3206.07123689853,6.3660779,3.36124196526917,75.3002014160156,19.8390729796528,3.248,Sub-Saharan Africa ,Upper middle income
BW,2002,52.373,3117.25087183011,6.66529799,3.38152040750532,75.8795700073242,19.9863544347096,3.175,Sub-Saharan Africa ,Upper middle income
BW,2003,52.851,4230.12326909926,6.40933847,3.40047636572205,76.5648727416992,20.1595337663207,3.106,Sub-Saharan Africa ,Upper middle income
BW,2004,53.573,4956.69287735214,6.09125996,3.41331026934182,78.3988189697266,20.3557631526527,3.063,Sub-Saharan Africa ,Upper middle income
BW,2005,54.386,5391.07076619634,5.26532936,3.41925030858041,79.5636215209961,20.5721947718722,3.082,Sub-Saharan Africa ,Upper middle income
BW,2006,55.112,5291.58379144849,4.87599421,3.41880159497129,81.6948394775391,20.8504779384467,3.114,Sub-Saharan Africa ,Upper middle income
BW,2007,56.735,5529.12574632532,5.52080727,3.41468532090555,82.4867095947266,21.2070575460146,3.127,Sub-Saharan Africa ,Upper middle income
BW,2008,57.661,5503.07395314313,5.89747286,3.40871823445534,77.806510925293,21.6012791414985,3.131,Sub-Saharan Africa ,Upper middle income
BY,2008,70.4560975609756,6376.17569162063,5.29448891,14.5229825555929,115.713592529297,21.364516390716,1.488,Europe & Central Asia,Upper middle income
BY,2009,70.4073170731707,5352.48809190697,5.3906498,14.2317086267164,113.701538085938,21.220548500292,1.509,Europe & Central Asia,Upper middle income
BY,2010,70.4048780487805,6034.67885177216,5.65694332,13.9454868247262,111.028998547015,20.9366064365372,1.494,Europe & Central Asia,Upper middle income
BY,2011,70.5536585365854,6527.6593428786,4.87452745,13.7427575035088,108.98986744867,18.6953550823705,1.515,Europe & Central Asia,Upper middle income
BY,2012,71.9658536585366,6953.21591683101,5.24538946,13.7397758540787,107.657786407767,18.0675396231787,1.62,Europe & Central Asia,Upper middle income
BY,2013,72.4707317073171,7998.0802045456,5.69563103,13.8439326604506,104.523124130077,18.9735248940446,1.668,Europe & Central Asia,Upper middle income
BY,2014,72.9707317073171,8341.31809294883,5.38792181,14.0572639870913,103.510351178762,19.3974713758219,1.696,Europe & Central Asia,Upper middle income
BY,2015,73.6243902439025,5967.05595058777,6.06528044,14.3137668458221,102.895731001158,17.6059281150121,1.724,Europe & Central Asia,Upper middle income
BY,2016,73.8268292682927,5039.77560949445,5.91054153,14.5402754703135,102.969005936733,15.8319434819688,1.733,Europe & Central Asia,Upper middle income
BY,2017,74.1292682926829,5785.54491935194,5.75974846,14.797647947019,102.480850468241,15.7775132293532,1.541,Europe & Central Asia,Upper middle income
BY,2018,74.1756097560976,6360.037502312,5.52699471,15.0511533137392,101.596010989492,16.9825400264261,1.448,Europe & Central Asia,Upper middle income
BY,2019,74.2268292682927,6837.77339645635,5.86133814,15.3719450417652,100.438744155791,15.6177925850738,1.382,Europe & Central Asia,Upper middle income
BY,2020,72.1385609756098,6542.85579976768,6.40607214,15.7337858081494,100.575710351095,14.6089903841381,1.369,Europe & Central Asia,Upper middle income
BZ,2000,68.911,4726.50675459616,2.93866777,3.96347160910137,67.7030181884766,27.2006760965356,3.633,Latin America & Caribbean ,Upper middle income
BZ,2001,68.944,4718.77715104739,3.45384741,3.98464440360176,69.2901992797852,26.9932961587769,3.526,Latin America & Caribbean ,Upper middle income
BZ,2003,69.819,4959.74012434605,3.5292151,3.96845856395481,75.2354507446289,25.9062363191074,3.335,Latin America & Caribbean ,Upper middle income
BZ,2004,70.152,5153.71308265363,3.41825557,3.96630700232067,76.6425094604492,25.2757877653807,3.252,Latin America & Caribbean ,Upper middle income
BZ,2005,70.335,5270.41479135312,3.43729496,3.96917747617796,75.2656326293945,24.7535476878486,3.173,Latin America & Caribbean ,Upper middle income
BZ,2006,70.535,5524.78167834986,3.54883528,3.9735513419724,76.0926818847656,24.2589002528347,3.021,Latin America & Caribbean ,Upper middle income
BZ,2007,70.652,5762.21023302938,4.05345058,3.97534616683553,75.4892196655273,23.6963824128613,2.885,Latin America & Caribbean ,Upper middle income
BZ,2008,70.665,5711.81458859709,4.51286459,3.97931407224633,75.4095230102539,23.1683390213192,2.78,Latin America & Caribbean ,Upper middle income
BZ,2009,70.806,5399.67100001919,4.50473404,3.99022436615123,75.1112899780273,22.777114931599,2.659,Latin America & Caribbean ,Upper middle income
BZ,2010,70.875,5461.40735999001,4.47716761,3.98694749332542,75.6223037349759,22.6250549970911,2.552,Latin America & Caribbean ,Upper middle income
BZ,2011,70.975,5596.05222152289,4.52904415,3.97344316188917,76.1272789038614,25.0167214312121,2.531,Latin America & Caribbean ,Upper middle income
BZ,2012,71.134,5732.66519942347,4.34283972,3.9768071910865,78.8095397154118,23.7091047742089,2.51,Latin America & Caribbean ,Upper middle income
BZ,2013,71.276,5957.34953619006,4.42128754,3.99543947053365,80.6694303700292,26.8732782139428,2.498,Latin America & Caribbean ,Upper middle income
BZ,2014,71.437,6128.12053089077,4.87071466,4.02797182755483,80.3583033664053,26.766330789615,2.474,Latin America & Caribbean ,Upper middle income
BZ,2015,71.647,6154.62264230369,4.65988731,4.07610297109726,81.2936199454549,27.5566748212023,2.433,Latin America & Caribbean ,Upper middle income
BZ,2016,71.843,6140.86713919469,4.77207184,4.1311470914849,87.7313726328389,25.608806996967,2.396,Latin America & Caribbean ,Upper middle income
BZ,2017,72.062,6071.85451846453,4.62228823,4.19438292718545,86.323893201399,26.1751165590281,2.368,Latin America & Caribbean ,Upper middle income
BZ,2018,72.322,6011.99036888587,4.75529861,4.27416290027129,86.2833561409511,26.7474102969967,2.343,Latin America & Caribbean ,Upper middle income
BZ,2019,72.577,6171.61449761423,4.81608105,4.37513040120157,87.4526596660355,26.1465334719171,2.142,Latin America & Caribbean ,Upper middle income
BZ,2020,71.58,5238.54078175696,5.33901167,4.48553842453459,86.1886596150512,28.6518070195516,2.04,Latin America & Caribbean ,Upper middle income
CA,2000,79.1668292682927,24271.0020563821,8.24808502,12.5363093892577,101.992736816406,9.79565640755295,1.51,North America,High income
CA,2005,80.1126829268293,36383.6600068095,9.03529835,13.0466474392723,100.274856567383,9.57426090765544,1.58,North America,High income
CA,2006,80.5436585365854,40504.0370977806,9.33188725,13.2121185240005,100.449310302734,9.40182085213359,1.63,North America,High income
CA,2007,80.5436585365854,44660.0838892281,9.4346962,13.4074353506841,101.272247314453,9.08026235211045,1.67,North America,High income
CA,2008,80.7246341463415,46710.2526864484,9.59427929,13.6209286442365,102.278419494629,8.66701975000882,1.7,North America,High income
CA,2009,81.0660975609756,40874.8831932903,10.70402527,13.8518496981519,102.979949951172,8.21952738825148,1.69,North America,High income
CA,2010,81.3221951219512,47560.6666009406,10.70066547,14.1094023482861,102.510261535645,7.79521960926122,1.65,North America,High income
CA,2011,81.4826829268293,52223.8588398531,10.40518665,14.4296808152056,102.823951721191,7.37287638245787,1.63,North America,High income
CA,2012,81.6636585365854,52670.3447335415,10.5407114,14.8206990584527,110.873832702637,7.58558915249491,1.63,North America,High income
CA,2013,81.7448780487805,52638.1187235237,10.43559265,15.2286887935879,111.407608032227,7.26096632331949,1.61,North America,High income
CA,2014,81.7843902439025,50960.8431174661,10.28115654,15.6232441846315,111.68155670166,7.38092988336422,1.61,North America,High income
CA,2015,81.8258536585366,43594.1941045394,10.76397896,16.0101997556659,111.737281799316,7.11576183142395,1.6,North America,High income
CA,2016,81.94,42314.0615817218,11.05626965,16.3881021891164,111.607330322266,6.40675155079521,1.59,North America,High income
CA,2017,81.8078048780488,45129.628116623,10.9242115,16.7582136912329,111.974517822266,7.04492025305158,1.55,North America,High income
CA,2018,81.8036585365854,46539.1761570405,10.92262077,17.1296813071885,111.833679199219,7.09175111254794,1.51,North America,High income
CA,2019,82.1585365853659,46352.8693445211,11.04823494,17.5318595224519,110.980072021484,6.22680169266749,1.47,North America,High income
CA,2020,81.53,43537.839298904,13.01732922,17.9854084818723,109.628059387207,6.56566994375263,1.41,North America,High income
CD,2007,54.954,294.101615124419,3.89384961,3.06698935006496,33.6185607910156,26.5117141592672,6.559,Sub-Saharan Africa ,Low income
CD,2008,55.388,352.900363371995,4.31254816,3.08287008100173,35.8376388549805,26.2893989003023,6.58,Sub-Saharan Africa ,Low income
CD,2009,55.798,280.178991035792,4.51133156,3.09858103448826,37.3938407897949,26.1056837144972,6.591,Sub-Saharan Africa ,Low income
CD,2010,56.411,352.400398754692,3.72224283,3.11379145067778,37.0387916564941,26.029435218018,6.587,Sub-Saharan Africa ,Low income
CD,2011,56.911,372.514273875789,3.19435549,3.12755191700063,38.9499206542969,26.6005338893647,6.582,Sub-Saharan Africa ,Low income
CD,2012,57.35,409.931424783784,3.2215035,3.138285403807,38.8012313842773,26.7077484248202,6.559,Sub-Saharan Africa ,Low income
CD,2013,57.795,460.370334930107,3.34057522,3.14170208114209,38.5140419006348,26.1166767334607,6.527,Sub-Saharan Africa ,Low income
CD,2014,58.236,489.175952097319,3.72520614,3.13660116248764,41.1783905029297,26.9058681895875,6.483,Sub-Saharan Africa ,Low income
CD,2015,58.658,495.826633014883,3.74785447,3.12697957146724,42.1804618835449,28.461870876218,6.437,Sub-Saharan Africa ,Low income
CF,2001,46.734,237.951702544735,4.01043987,2.27643311484386,10.9798498153687,33.9305726911431,5.807,Sub-Saharan Africa ,Low income
CF,2002,46.84,248.639290978403,4.23633623,2.24145688644316,10.9962396621704,33.5016255789717,5.785,Sub-Saharan Africa ,Low income
CF,2011,50.107,534.057281471636,3.67561865,1.86645342196088,15.9189596176147,34.7387675481675,6.009,Sub-Saharan Africa ,Low income
CF,2012,51.336,544.395849142785,3.91814446,1.88120493236819,15.6197595596313,36.1271180308768,6.047,Sub-Saharan Africa ,Low income
CF,2016,50.999,387.176203444318,5.44402313,2.03200758815304,13.9465503692627,34.4108147859314,6.126,Sub-Saharan Africa ,Low income
CF,2017,45.231,432.324025684263,6.66541576,2.09752330781376,15.8074398040772,33.885383156685,6.127,Sub-Saharan Africa ,Low income
CG,2002,56.414,905.538135544704,1.70167828,3.0735468155757,36.9716186523438,27.5563371013383,4.697,Sub-Saharan Africa ,Lower middle income
CG,2003,57.131,1016.82363412143,1.91852403,3.0547899188929,38.03369140625,27.9068073673279,4.696,Sub-Saharan Africa ,Lower middle income
CG,2004,57.957,1306.10136324599,1.92152369,3.02342917818662,42.6813201904297,28.168416124173,4.69,Sub-Saharan Africa ,Lower middle income
CG,2012,62.662,3732.32737320389,1.90971065,2.69249754770117,50.520320892334,28.5447582283734,4.785,Sub-Saharan Africa ,Lower middle income
CH,2000,79.6804878048781,38865.021939688,9.13442421,15.3331918616722,94.5499114990234,16.3078475386111,1.5,Europe & Central Asia,High income
CH,2001,80.1804878048781,39638.7911061864,9.46040058,15.4538977654197,94.758171081543,15.9380919403534,1.38,Europe & Central Asia,High income
CH,2002,80.3853658536585,42458.7384679187,9.88000107,15.5366057258167,93.588623046875,15.5090403870949,1.39,Europe & Central Asia,High income
CH,2003,80.5365853658537,49335.7456291067,10.13696766,15.6013399974119,93.3511962890625,15.0665117216973,1.39,Europe & Central Asia,High income
CH,2004,81.0878048780488,54659.4571488233,10.22576523,15.7115512057544,93.2228698730469,14.6563247870221,1.42,Europe & Central Asia,High income
CH,2005,81.2365853658537,56242.8933645639,10.05823421,15.8531022603741,93.8099594116211,14.3242984259311,1.42,Europe & Central Asia,High income
CH,2006,81.490243902439,59011.0324592016,9.5802002,16.0353086424045,94.1694793701172,14.0354502149848,1.44,Europe & Central Asia,High income
CH,2007,81.7414634146342,64989.1553256031,9.41693783,16.2382853828057,95.0716171264648,13.7482163874631,1.46,Europe & Central Asia,High income
CH,2008,81.9926829268293,74175.1927898555,9.53167725,16.4219925126882,95.5135726928711,13.4985437713066,1.48,Europe & Central Asia,High income
CH,2009,82.0439024390244,71568.3123885672,10.1415062,16.6258919865153,95.8478317260742,13.3223791944562,1.5,Europe & Central Asia,High income
CH,2010,82.2463414634147,76531.3729407691,9.9907856,16.8296381939452,96.6068572998047,13.2556694848526,1.52,Europe & Central Asia,High income
CH,2011,82.6951219512195,90476.7589651577,10.10393143,17.0508296205201,97.1951599121094,13.864731836329,1.52,Europe & Central Asia,High income
CH,2012,82.6975609756098,85836.2076767359,10.33511066,17.3026342972398,98.3727416992188,12.6827485821719,1.52,Europe & Central Asia,High income
CH,2013,82.7975609756098,87304.3305813557,10.59444523,17.5205488628266,101.221382141113,12.4432960759198,1.52,Europe & Central Asia,High income
CH,2015,82.8975609756098,83806.4476003837,10.97983074,17.8893566752222,103.913391113281,11.7226082380351,1.54,Europe & Central Asia,High income
CH,2016,83.6024390243903,82153.0745447889,11.20248795,18.0385893516831,104.09513092041,10.6566460014216,1.54,Europe & Central Asia,High income
CH,2017,83.5512195121951,82254.3769269767,11.37471581,18.2004755827912,103.900062561035,9.91481464472654,1.52,Europe & Central Asia,High income
CH,2018,83.7536585365854,85217.3691512274,11.19891071,18.3875840156537,104.188026428223,10.1481592849367,1.52,Europe & Central Asia,High income
CH,2019,83.9048780487805,84121.9310304414,11.42588997,18.582145616847,104.071113586426,9.45001875443382,1.48,Europe & Central Asia,High income
CH,2020,83.0,85897.7843338323,11.98960876,18.75153888659,104.211616516113,9.06104968621636,1.46,Europe & Central Asia,High income
CI,2014,57.772,1991.36539423404,3.7310183,2.55425407887274,40.4629922041554,38.9323349133904,5.071,Sub-Saharan Africa ,Lower middle income
CI,2015,58.281,1814.71855088017,3.2198832,2.5199471963117,43.9865647318392,61.954609777616,4.97,Sub-Saharan Africa ,Lower middle income
CI,2016,58.814,1862.59597081287,3.32101274,2.49670206949143,46.2425069943643,55.6539855341019,4.873,Sub-Saharan Africa ,Lower middle income
CI,2017,59.315,1964.29930338343,3.24693036,2.48395717689405,49.0863555848622,50.6654421695962,4.757,Sub-Saharan Africa ,Lower middle income
CI,2018,59.795,2130.86619381144,3.0916779,2.48160762899374,51.072614509286,50.8958061004876,4.596,Sub-Saharan Africa ,Lower middle income
CI,2019,60.274,2141.76836170115,3.18916845,2.48842186373225,53.791930617454,44.3324266688486,4.523,Sub-Saharan Africa ,Lower middle income
CI,2020,60.14,2179.72934832935,3.62327886,2.49608258726879,55.4380323721262,49.4977827339493,4.461,Sub-Saharan Africa ,Lower middle income
CL,2000,77.128,5052.99245766325,7.00020742,8.17687271404416,86.9013595581055,28.0634138695562,2.046,Latin America & Caribbean ,High income
CL,2002,77.84,4430.84741157984,7.20833778,8.55085048797839,89.4216384887695,27.5666336657884,1.934,Latin America & Caribbean ,High income
CL,2003,77.884,4773.40177520754,7.25047779,8.73221341373063,90.6209564208984,27.1654672454526,1.885,Latin America & Caribbean ,High income
CL,2004,78.276,6120.59152055344,6.91028595,8.91060636560533,91.0151062011719,26.6987521826339,1.844,Latin America & Caribbean ,High income
CL,2005,78.459,7480.32330998636,6.62372065,9.08977750782895,92.0045623779297,26.193715154696,1.825,Latin America & Caribbean ,High income
CL,2006,78.533,9318.65655296121,6.07235622,9.26621223100861,91.9973297119141,25.4313218784945,1.798,Latin America & Caribbean ,High income
CL,2007,78.652,10346.4138184533,6.21259642,9.4414083895645,91.5507965087891,24.358253457235,1.826,Latin America & Caribbean ,High income
CL,2008,78.752,10683.2188772511,6.73954487,9.61801564322036,91.5420074462891,23.2503096478062,1.85,Latin America & Caribbean ,High income
CL,2009,78.89,10098.8017167286,7.25026846,9.80308006643609,89.8597564697266,22.3832902070972,1.855,Latin America & Caribbean ,High income
CL,2010,79.095,12632.8704724192,6.81958389,9.99766376136516,90.99951171875,22.0329948919966,1.844,Latin America & Caribbean ,High income
CL,2011,79.236,14487.3927832032,6.79947519,10.203500031452,90.9826202392578,22.8717891996678,1.823,Latin America & Caribbean ,High income
CL,2012,79.221,15241.9069981119,7.01951265,10.4269940743025,89.5031433105469,21.9147180810935,1.798,Latin America & Caribbean ,High income
CL,2013,79.551,15683.5486369155,7.47552681,10.6787544856729,99.1520767211914,23.7625028118101,1.786,Latin America & Caribbean ,High income
CL,2014,79.714,14529.6767206336,7.84150171,10.9545770184439,99.8654403686523,23.0317537681692,1.774,Latin America & Caribbean ,High income
CL,2015,80.008,13433.9202987032,8.3513937,11.2496571917453,100.921676635742,24.2782298076617,1.737,Latin America & Caribbean ,High income
CL,2016,80.295,13649.8520452803,8.55767059,11.5448975094543,101.488136291504,24.2218424802596,1.686,Latin America & Caribbean ,High income
CL,2017,80.61,14879.9086227187,9.090518,11.8130834222508,102.294822692871,23.4116041349236,1.563,Latin America & Caribbean ,High income
CL,2018,80.559,15659.4808675628,9.15040398,12.0636582777361,103.173049926758,23.0512130318909,1.543,Latin America & Caribbean ,High income
CL,2019,80.324,14495.716721687,9.30968475,12.3260602912509,104.405769348145,22.7323927701622,1.43,Latin America & Caribbean ,High income
CL,2020,79.349,13114.815470545,9.69734573,12.6268157391316,103.691688537598,23.2750668049145,1.307,Latin America & Caribbean ,High income
CM,2000,53.338,708.565731625965,4.29573393,3.32752148162185,28.4606399536133,45.7765448305697,5.514,Sub-Saharan Africa ,Lower middle income
CM,2001,53.598,715.470296470585,4.16830397,3.2979673621405,33.5832786560059,45.2627171572148,5.441,Sub-Saharan Africa ,Lower middle income
CM,2002,53.922,789.623811072554,4.02669907,3.26921624727692,29.3418807983398,44.0134690694333,5.435,Sub-Saharan Africa ,Lower middle income
CM,2003,54.253,988.241276791846,3.90227985,3.23956055380023,30.9356803894043,42.4671529656498,5.432,Sub-Saharan Africa ,Lower middle income
CM,2004,54.578,1133.39326749673,3.72798991,3.20704615081285,27.5096206665039,41.0621212442889,5.436,Sub-Saharan Africa ,Lower middle income
CM,2005,54.904,1142.62466252106,3.77274442,3.17184115768726,28.0079002380371,40.2367263037752,5.421,Sub-Saharan Africa ,Lower middle income
CM,2006,55.301,1191.45458990968,3.73662829,3.13651424541078,24.4080104827881,39.9040005509672,5.369,Sub-Saharan Africa ,Lower middle income
CM,2007,55.71,1325.67248215933,3.79498792,3.10213698738209,33.4497184753418,39.6581260562121,5.343,Sub-Saharan Africa ,Lower middle income
CM,2008,56.116,1492.14269801453,3.65843678,3.06889612401039,37.8488082885742,39.4591797131676,5.294,Sub-Saharan Africa ,Lower middle income
CM,2009,56.486,1461.38999232337,3.49997187,3.03722300336976,41.7743606567383,39.2672384154914,5.236,Sub-Saharan Africa ,Lower middle income
CM,2011,57.482,1513.96056994878,3.85282946,2.97918623057429,49.8732461065506,38.5923305752451,5.052,Sub-Saharan Africa ,Lower middle income
CM,2012,58.17,1449.09874362279,3.9310236,2.9492089897854,53.102088720007,41.8537414482327,4.982,Sub-Saharan Africa ,Lower middle income
CM,2013,58.73,1575.92882118897,3.63136435,2.91454789879404,54.9012784916851,37.1006966036381,4.905,Sub-Saharan Africa ,Lower middle income
CM,2014,59.13,1649.4433905949,4.34148788,2.87719437261096,59.1253563645436,37.009069026736,4.844,Sub-Saharan Africa ,Lower middle income
CM,2015,59.687,1415.00009710569,4.12600517,2.84572861421998,60.4960883608074,51.9499452409616,4.841,Sub-Saharan Africa ,Lower middle income
CM,2016,60.293,1441.7201725688,4.02253723,2.82198107998873,61.4037045147156,44.7692534342126,4.842,Sub-Saharan Africa ,Lower middle income
CN,2000,72.288,969.199513696287,4.4535861,7.01747574076251,59.4924812316895,50.299193183916,1.628,East Asia & Pacific,Upper middle income
